the_geom,district_agency,districts,shape_leng,shape_area,province_territory,status,objectid,cartodb_id,created_at,updated_at
0106000020E6100000010000000103000000010000002400000074A267A5B8285240B0FBE1D157984040D83C3CD7712D524030BC4F51399B4040585D85F6F733524098E05ED956944040E4E0744D653B5240685977A9379540404C1F33CBA74152403F7E004D818840404044172980455240C034F8FD788D404014554DEC744D52407F6FE942DF8B4040B8EDF3C8BC4D5240D0D38925127E4040609AD19AD047524080A049426B6940402394C3B3214E52407003760A51684040943B3D3CDA4F5240703A3BDB4261404067F26E5A134A5240D8504656A65E4040B464795576445240907437D40256404054EEFD6214375240E0D1195320524040F0A4E94299315240185D7005F9584040A8D6A285892F5240901F316E504F40408C78930CC5295240B705F8C7224C404050F1740E4D2452405827244DBC54404064A84CBF821E5240286DBEED16554040A8CFA4E0971A52407868199BCF4E404020731FA1D1155240FF86EA98ED58404030F2415A870A524060BC8395095A4040D067B382B1075240E8C780B123514040B8CCEEAB1EFF514008FF8E7D4E4A40405CF40523D7FC514040F62F535644404038A1367A24F95140B0F051B59A544040BC0DBF5B21F95140F0A4A403C76040407CD6F12857FE5140906DFB06FC664040C707145EACFA51400845F852D36D4040685BC63F35F8514000A8742CD67D404004B0E4B577F35140189B90859F80404020094351BDFD514098FC905F5E8C4040BB6FA9F1EF0552403F86205DC48F4040044D0F92221E5240B82D7B115392404080EDFE8B84225240D0B101D7349B404074A267A5B8285240B0FBE1D157984040,Chakwal,Chakwal,5.047478,0.625231,Punjab,District,95,93,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E610000001000000010300000001000000260000009CF2006095B15140FFA6CA4C454E3F407F94F81596B251405FF6FD227B273F40B03677037CB25140D0B51B37D6E03E40EC6356CD90AF51408FAD7B1AB5C63E406F8881A6DDB25140B0508B5013C13E409CC37C57E9B251401014C85E4CA73E402B9C041EBBB2514070EE1896B57D3E40A0D9126851B55140EFE4A9A088653E4010019F4B78B351400FDC17AA263D3E4074FAFB8AB2B851407F40564A110E3E40B80D1CE669B75140C0E530368E033E400C0E84667DB7514040C2D7552A023E40706B4C66E7B55140BF5891F491D73D4054B8DA4732AE514040E7DABF93AA3D40B39A9C06C3AB5140B0195B03BBC93D40E857E0E4ECA65140C0FCA164BFCD3D40300DBD0A6FA25140C083308799AB3D40F8BC8B01CF9B5140500F4554A79E3D401C6491743696514050C11B2BB5BB3D4050A31A02568A514020AC85B5C8C03D40E7B74ACCEB83514080F0B05712D33D40247497451F7A5140F075945894DC3D40C4EFC1F32B785140FFEE2B1717E63D402893FFBFB27E5140004901A0A5133E408CD50000D17F51406FFB02C0D32D3E40287B0080E0845140605700E02D433E4048EA37D0837D51409080C74C98523E40C83B0080DB7F5140901000C014723E40C70E00007B8551408013FF9FC9973E40785E00A0AD85514030C2FF1F8FB23E40B44C0020CF8D5140D008FEFF4ACA3E40E00100E029905140B0E9016001E23E4048A3FF9F66925140AF56FFFF5D2A3F40DC230000E49951406FC2016028333F4068E0FFFF0D9B5140AFD8FC7FB43E3F407F620020BDA35140B0D2006014573F4040B6FF9F1AAD5140202D01C085563F409CF2006095B15140FFA6CA4C454E3F40,Dera Ghazi Khan,Dera Ghazi Khan,5.677864,1.104619,Punjab,District,97,95,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001F000000E8093753AF525240CFB36014EBC33F401BC59361F4575240E0802FB7C6A83F40E0E92E5C835C52403050B6D3AFA13F40BF35C1FA9C6052404FD0538AB56D3F4010D79965D469524090614D7093753F4084750BBB8F6B524000BEBCCC0F633F40A8F8044D4F6952408028DAD007483F4018E9807E3F61524010CAAD63692F3F40A4B98822E95C5240FF734B3E312B3F40F0689514F65852401FCDC612BF053F404C9410201F515240C04B87774AF03E4088B4AEF9184B5240D1062B0C10E63E4060804ED9E9485240A0FE43B856D43E4024D8E89A6D3C52402F8AB5C5ACC13E4063CAE6D8003A524040DF2733C4AC3E40AB2D8EAD23325240301034041FAE3E40A8AB96BD442F5240F0DACF9D14BE3E4068E1C92D78315240A0BA1E2EFAD63E40F8DBAA7B102D5240C01474D089E03E40CC15935536315240D07FC5C0BEF13E40EC83D1EF4D345240F00C7B4137113F40EC4B4F181E31524020A396D4DB193F4010496BFA84315240F074C3936A323F40DC049774943652405F3A000A9F493F40587437E882335240A00E162CF1543F407CFFA113F333524000E7EE6F1B603F40D8E7C91797385240C14F997B217E3F400CB938356F435240702D128FAE963F404440ACD89548524020D1CBD4B7B43F40744A483DB84E5240B0CC75EA7AC93F40E8093753AF525240CFB36014EBC33F40,Faisalabad,Faisalabad,4.712262,0.563082,Punjab,District,98,96,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001500000048B7584E3F9E5240E722CCF8961340406C9C74E0729E5240580036DFAC134040E0DDE965C3A352403027196BB9054040B486D7766E9E5240089AB14D25004040309CB4ADED96524010B0467082E33F40D85759C5108D5240E00DB47C7CE23F40385E19C49388524030F1776167D23F40DC27CAE559795240802A5285B3D73F405F54BD1B8F735240C031E29C04FC3F40FF33E3F065735240201CF7EABD11404064AE3ED9866E5240E8C8C5B1D21A40409C0107B44D6B5240686E5BF0812B4040A0A74AC66979524060ACFE41FC324040401C6E29C47F524018A9823D5D364040946CE10CB383524078EBC72FFB3D4040A09D5BA06C8D524018306CA5DE464040144BA25CA38C524020ABA9B97B3A4040E033F9116A905240304E644F96214040ACA73685AB94524048AF1BBF871F404074A7996E40985240B8992E973E15404048B7584E3F9E5240E722CCF896134040,Gujranwala,Gujranwala,3.163331,0.345989,Punjab,District,99,97,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001B000000D42B2E8392735240B053F1382381404080ECE57A89685240683CED6FBC6B4040645D7417C765524088A2ADD1AC5F4040748C26DE805F5240682FD0E4C855404024737AA3734C5240C06998C88A494040B4BA8FA07945524010975086CD494040E4ABFF590938524020CA1FCD7E40404044A75BD74A36524000F505073E3B404040439A62402A52409837FD3F453640408C78930CC5295240B705F8C7224C4040A8D6A285892F5240901F316E504F4040F0A4E94299315240185D7005F958404054EEFD6214375240E0D1195320524040B464795576445240907437D40256404067F26E5A134A5240D8504656A65E4040943B3D3CDA4F5240703A3BDB426140402394C3B3214E52407003760A51684040609AD19AD047524080A049426B694040B8EDF3C8BC4D5240D0D38925127E404014554DEC744D52407F6FE942DF8B404098435ABDF2555240107DEB25418E40405C36279F4F5D524017DD7BDE939F404084F49EA67E625240187D379F769C4040C07F3E1BE967524000D971C7ACA0404064442B20B16A524070C9A0378F9B40402CFF2B3F3668524098DE0A771F8C4040D42B2E8392735240B053F13823814040,Jhelum,Jhelum,4.149911,0.343704,Punjab,District,103,101,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E610000001000000010300000001000000190000007C5E98C78EA452402F87C1132E583F4003D5E37AE6A252406FB8A64434223F40EF82A460FEAA5240DF2AF4DC9C193F407F8CE1DB8BA95240A0A8DCB4DE063F40E8CBF99F6BA35240D00E318706103F40D8F8073F1AA35240704F7AFA2AFE3E40D4BB9E231E9E524040A2F10D4BF73E40D06D4D0075945240601A1EFDF3D73E4008B304DF1392524060D668260DBC3E40ACD65D3F5A8A5240D0640CB340A43E4054598920598452402020F0C1D0CA3E407CB7F33E797C5240A0E99894D9DA3E40302AA28AEC765240EF3AB1B1BBDC3E40780E0B37C97052404FE966AA13FE3E409C47D1A2616A5240F00CD4FF92143F40CC6E5282656A5240F18C382ADD143F401CDE6B11DA695240AF2F9E8979233F4038C00280866F5240801FBCC616323F401C873CE1E17952402F0D9E84083C3F40345C694BF27B5240D060E202A24A3F4028FBADE4378252403070A93ECC4F3F407471EF27BA845240FFE5AAD26E463F40C4575302A89B5240006DCC3A004B3F404F7BD18AE79C52402F498CD5EC593F407C5E98C78EA452402F87C1132E583F40,Kasur,Kasur,3.492153,0.376719,Punjab,District,104,102,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001A00000020550BCD8B0E524080EA27D478B73E40140A968DBB095240D06E996BB1923E404B18F8DB8113524010AA00B521893E40D8E81EF57315524070A1B800DE923E40EC222C86D21F5240FFCD1BC7FD933E40FC565CE92C195240E0E99A8A104B3E400BA2EE4B86195240E0B0E7B8CE373E40D4B018ABA214524000C1DE0F4B373E40CCF8BAEEFE0B5240003224B7A9283E40B8C7794576065240C09F09B21B113E407839E7475CFF51403F04C7CF37173E40E4C603B9DBEE5140A053C038CBF33D407C8AEF989FE85140AF731FE07BE83D403CAFD65D90E55140AF38DC5E4BF63D40ABC34F4CDBED5140812A6F889C0C3E40A019224269F551401072C60155403E40A8498B18C2F1514070A2DA4E9B4D3E4030C795D99DE95140DFF52ECDC1553E40580E1204A6E95140A000112E41563E40243B4D4922E75140EFEEB88F84693E406CC0FA26E9E15140E0F9AC4A0F6F3E409405792A82EE5140D0F6EE3105943E40D0FF772A0DF851406F430ABF92AE3E40587F82F282FF5140E021C5C92AAB3E406818225B610352400FFB4C83F6B73E4020550BCD8B0E524080EA27D478B73E40,Khanewal,Khanewal,4.341348,0.408744,Punjab,District,105,103,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001C00000058D762A2E9F0514010C5C0DC3C283F4038A5D4372FF45140F0CC0EF0F60D3F40F41F0BB3ACF1514010A9A46E26F83E40C0CBD498B3F45140B0151598F0ED3E40989E77E413F251407FF23081B5CA3E40D4FF489DB1EA514000048724B5AE3E40287BD85AF6E951402005A852C79E3E405082F8A30EE251404F2E46FA57953E40CB6F0F951FDB51405FE2036C4CA43E4004C4ABE404D45140E0E9FA4D7FBE3E40E4CAA2170BCB51408095005E19C43E404CEC66DAC6C9514070A5CE4952AD3E40545686535FC251408017F18622A43E40884B292319BD5140E09632A91DAC3E409CC37C57E9B251401014C85E4CA73E406F8881A6DDB25140B0508B5013C13E40EC6356CD90AF51408FAD7B1AB5C63E40B03677037CB25140D0B51B37D6E03E407F94F81596B251405FF6FD227B273F409CF2006095B15140FFA6CA4C454E3F40E404E84977B551407F00C4290D623F40701B012900C65140705E523DAC613F40771D6D4396CC51407065E3FF0C5D3F40C40B98C658CC5140609B9489F94F3F4034F7807F8BD351400067E73F44263F405467201767DC51404F9CB9CE0C273F404C908F4B75E2514010BAC22B1F3E3F4058D762A2E9F0514010C5C0DC3C283F40,Layyah,Layyah,4.112288,0.605496,Punjab,District,108,106,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000012000000E4C603B9DBEE5140A053C038CBF33D40FC77316197F8514050528AE0E7E73D4067498001ECFD5140F00A15467DC93D4030C3D06184FB5140EF559881D4C13D40D01F0CF9EE0552409F630FA80D9A3D406F9C427AB0045240802916AA778E3D408825714065F45140E15FEBFFB9883D40E033C7BA4AE851407FE49FC1C7783D400C0FCD5EA2DE51401069D100CF653D40680777DDB0D65140F0086273586C3D40EF700F1EBCD85140C056A113227A3D40F749CDDFDBD65140F098F260B48E3D408417E201E7DA51406F798B074C9D3D40A472092582DB514010063DFFFBCE3D40A49491570BE35140608CF2C1B1E03D403CAFD65D90E55140AF38DC5E4BF63D407C8AEF989FE85140AF731FE07BE83D40E4C603B9DBEE5140A053C038CBF33D40,Lodhran,Lodhran,3.694975,0.248495,Punjab,District,109,107,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000020000000E097FF9FFBED5140C01F0080A887404004B0E4B577F35140189B90859F804040685BC63F35F8514000A8742CD67D4040C707145EACFA51400845F852D36D40407CD6F12857FE5140906DFB06FC664040BC0DBF5B21F95140F0A4A403C760404038A1367A24F95140B0F051B59A5440405CF40523D7FC514040F62F5356444040C8EFC32769F851401072F99C99454040A48F94FB58F25140880D00B8D53A4040044B99BB06F65140A8F8B1FFFF334040A337817270EE51403FA5B6021723404008E983CC9DEE5140C08F07067219404098DDFB6987E15140F0AD61145C1C404060346D3A7FD55140387EDADEE219404024C0474D8DD45140584DFE6C43164040089829DC27CB514058932C613C1A4040CCD900E012CB514048C9FE7F33204040E4C5FF9FEFD45140F85A0040CD334040CC9700E0B3D451401063FE9F5844404020458279D8CE5140F812978E8A414040B488FFDF7DCA5140402DFF9FAE4C4040D866FFFF0EC7514090FAFF1FAF674040A06B006097CA5140102DFEDFE77A4040A40500005ED45140203F004023824040B0B70060A9DB514070D1FE1F83804040DCD0FF5F0EDE51405853008098864040906200000DDA51409831FFBFCE984040888DFFFF73DC5140F8A10060C69E404003B6002095E3514008BAFF7F199D4040CCAFFFDFC8E85140A8E6FF5FF18A4040E097FF9FFBED5140C01F0080A8874040,Mianwali,Mianwali,4.506156,0.572989,Punjab,District,111,109,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001A0000006CC0FA26E9E15140E0F9AC4A0F6F3E40243B4D4922E75140EFEEB88F84693E40580E1204A6E95140A000112E41563E4030C795D99DE95140DFF52ECDC1553E40A8498B18C2F1514070A2DA4E9B4D3E40A019224269F551401072C60155403E40ABC34F4CDBED5140812A6F889C0C3E403CAFD65D90E55140AF38DC5E4BF63D40A49491570BE35140608CF2C1B1E03D40A472092582DB514010063DFFFBCE3D408417E201E7DA51406F798B074C9D3D40F749CDDFDBD65140F098F260B48E3D40EF700F1EBCD85140C056A113227A3D40680777DDB0D65140F0086273586C3D4064442A61C3CE5140A078ABA7DB7A3D40D007A544E8C351403125217F59713D406C82044A5FC051400FCC5A493D8C3D40BC4BC77418C45140FF0CC38820AC3D409847B9C398CB5140AF37681098B33D40E0119E160BCB5140608CCFF9E5E03D4048918AC772CD514040A80D5AD0FA3D40B87F797AABD151405072E6CFB4003E40702AB91BECD25140101721D91A2B3E4068A8E4383DD951409FA2468A3C473E407813335576DA5140BFB3801E33583E406CC0FA26E9E15140E0F9AC4A0F6F3E40,Multan,Multan,4.226099,0.340893,Punjab,District,112,110,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000026000000287BD85AF6E951402005A852C79E3E409405792A82EE5140D0F6EE3105943E406CC0FA26E9E15140E0F9AC4A0F6F3E407813335576DA5140BFB3801E33583E4068A8E4383DD951409FA2468A3C473E40702AB91BECD25140101721D91A2B3E40B87F797AABD151405072E6CFB4003E4048918AC772CD514040A80D5AD0FA3D40E0119E160BCB5140608CCFF9E5E03D409847B9C398CB5140AF37681098B33D40BC4BC77418C45140FF0CC38820AC3D406C82044A5FC051400FCC5A493D8C3D40D007A544E8C351403125217F59713D40E489302F65C2514090BA396FFE623D403CD69748DABB5140C0492454FE583D4048C0102C8EBA5140E174DD3CC53D3D406F63DAD99AB25140A0801590BC3F3D40EC8B678009B051409F523DB0CF283D40D880B3A2F2A25140BF18C92A5C043D404421ED57AAA75140EF05E80950493D402B7152A8D8A75140D18123E01D643D4054B8DA4732AE514040E7DABF93AA3D40706B4C66E7B55140BF5891F491D73D400C0E84667DB7514040C2D7552A023E40B80D1CE669B75140C0E530368E033E4074FAFB8AB2B851407F40564A110E3E4010019F4B78B351400FDC17AA263D3E40A0D9126851B55140EFE4A9A088653E402B9C041EBBB2514070EE1896B57D3E409CC37C57E9B251401014C85E4CA73E40884B292319BD5140E09632A91DAC3E40545686535FC251408017F18622A43E404CEC66DAC6C9514070A5CE4952AD3E40E4CAA2170BCB51408095005E19C43E4004C4ABE404D45140E0E9FA4D7FBE3E40CB6F0F951FDB51405FE2036C4CA43E405082F8A30EE251404F2E46FA57953E40287BD85AF6E951402005A852C79E3E40,Muzaffargarh,Muzaffargarh,6.292793,0.719198,Punjab,District,113,111,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001B000000083F548D3181524090848E614F5F3F4028FBADE4378252403070A93ECC4F3F40345C694BF27B5240D060E202A24A3F401C873CE1E17952402F0D9E84083C3F4038C00280866F5240801FBCC616323F401CDE6B11DA695240AF2F9E8979233F40F01B44E31D6752405F4C962B02193F40EC64BB07B45E5240EFA4D1A60B173F40F0689514F65852401FCDC612BF053F40A4B98822E95C5240FF734B3E312B3F4018E9807E3F61524010CAAD63692F3F40A8F8044D4F6952408028DAD007483F4084750BBB8F6B524000BEBCCC0F633F4010D79965D469524090614D7093753F40BF35C1FA9C6052404FD0538AB56D3F40E0E92E5C835C52403050B6D3AFA13F401BC59361F4575240E0802FB7C6A83F40E8093753AF525240CFB36014EBC33F40E408E43F0D5F5240100C0F9D59D43F40A449F35D155E5240D0CE77FCA9C63F40D80AB7424D615240FF21F1CEC9A33F4034D385B50E655240BF3CE67791B23F4008F1EB38D16A52408FC06333969C3F40604B8DE7727F52407FEC31A1178E3F407CC112706B7C5240308ECDEDFB783F403C0E5D9E688152405049719227743F40083F548D3181524090848E614F5F3F40,Nankana Sahib,Nankana Sahib,4.179815,0.208192,Punjab,District,114,112,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000000E000000B46CD7D066AC52409085B42936EB3F403860E265A2A55240E0AC0C24B6074040506FDDB740B05240089CD2B7851440406B7F7FB9DFB15240B06EC24904264040EBE009936FB65240C0133560CA26404038588CDAF4BB5240F888BF33913B404010B6CEC149C55240A06A2E1D723D4040A733949A25D5524060D16D85752A40400835EBFFFBD75240D8BD6EADB61C40401F3CA07C4ECF5240680164B9270B40408C54FBF9E5BF52404037E656AB0340402BE07D1EAEBB524030998463B8074040C495DC06B3B352408019A35028F33F40B46CD7D066AC52409085B42936EB3F40,Narowal,Narowal,2.490748,0.227294,Punjab,District,115,113,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000019000000CC6E5282656A5240F18C382ADD143F409C47D1A2616A5240F00CD4FF92143F40780E0B37C97052404FE966AA13FE3E40302AA28AEC765240EF3AB1B1BBDC3E407CB7F33E797C5240A0E99894D9DA3E4054598920598452402020F0C1D0CA3E40ACD65D3F5A8A5240D0640CB340A43E40A81EAAC3DB7B52407061744D84763E40487F21A5C27752405FAD00B35A5E3E400029872E277B5240FF9B496F61543E4040B05F9589715240BF9136EAFC503E40BCEA67B6D66E5240B0B40E8541443E40F8757C3608685240A07E2C8937473E40B3EB985CC0685240D0A2F7C8077A3E40F8EB110DDA5D5240F0A14694058D3E401CED014E7E535240903681DC798A3E40989598A7CE575240E090D44AD2A23E409CE14B843C575240AF1BF31EDAC53E402C2D5922AF5252403087B519E1C73E404C9410201F515240C04B87774AF03E40F0689514F65852401FCDC612BF053F40EC64BB07B45E5240EFA4D1A60B173F40F01B44E31D6752405F4C962B02193F401CDE6B11DA695240AF2F9E8979233F40CC6E5282656A5240F18C382ADD143F40,Okara,Okara,4.235141,0.417819,Punjab,District,116,114,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000013000000F8757C3608685240A07E2C8937473E401890AC8FAC5D524080C9A55A0D393E4014A1723E635C5240218283A05B283E405CA364D48456524030F587DCCF1A3E40F4BA979F604A524020B76331F3133E40388D3ECC56455240E06F6FBF3D063E407B5F0B603C4152400019C97DAC093E404090CFA3243E52408FA72D978FF63D4004CE6D00133C52409F7348E2730D3E406403CA28943D5240B06E4F2FA6443E4034678F124C3652409F6C6F9B78503E40A8D7D645083652407FDD6122A25F3E40DF080CC23D3E5240E0A9A99534713E408762473AB1405240905EFD81D7663E4008C5D85A3D4F5240C1C33818DC8A3E401CED014E7E535240903681DC798A3E40F8EB110DDA5D5240F0A14694058D3E40B3EB985CC0685240D0A2F7C8077A3E40F8757C3608685240A07E2C8937473E40,Pakpattan,Pakpattan,4.06506,0.270477,Punjab,District,117,115,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000020000000103000000010000000A000000C412000098695140C0750000A6583C40DCE8FFBF556A514090E801A05E563C40F075FF9FE16A5140F08EFFDFB1543C40B46E0040276B51400FCCFD9F4D533C409F3AFFBF736B51401028FE7F18523C40D44CFF9F026E514050B401C0014B3C40088900C0676A5140A076FD5F76383C401C7B6B6239665140B0D550CCC53E3C4087920080A2655140E0A8FC3F6A593C40C412000098695140C0750000A6583C400103000000010000001F000000387EC76FC5C651402FDBB7780ACB3B40180B0620F8B95140403CB68DF2B53B4044F9649A7DB05140C060C2F89AB73B40A0F44A256BAB5140106EE33ACCD63B40087DFAC503AB514000BA8CB410EA3B40786A612002A4514000AA42B911053C4053E5CF426F9751400F8371B21C023C404C02F3718D8B5140EF7D96D6DADA3B40500A00800D805140C05E02A0FBEF3B40F472FF9F0E765140BF4C02A0C2223C40389BFF7FE376514010ECFFDF71323C40601300E0977051405FE5FB7F12643C40D81A006045705140707DFE5FB8653C40A40017C11670514030CB009526673C406C6A38A17A775140F0FC1DDDD5743C40B7DB2BBEAE7D5140A07F466290743C40B4B2EA55378D5140FFAB1FE4B0AB3C40949569F46392514020DE10DE5ED03C406BC07BD43C9A5140B059AC62C4DD3C40D880B3A2F2A25140BF18C92A5C043D40EC8B678009B051409F523DB0CF283D406F63DAD99AB25140A0801590BC3F3D4048C0102C8EBA5140E174DD3CC53D3D40278E1C68EBBC51405F661FC8E11A3D4078D80C6A98C55140C034BEB662113D404C0ADA3BB4C251400F58967760FE3C4028788D27FAC25140F0056DC197D13C40ECE9D408F7BC5140EFD773F3CB933C401CAB5034EDBD514000E22063D3493C40901BCC84CDC55140A050B01801E73B40387EC76FC5C651402FDBB7780ACB3B40,Rahim Yar Khan,Rahim Yar Khan,7.231248,1.183237,Punjab,District,118,116,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000002600000054B8DA4732AE514040E7DABF93AA3D402B7152A8D8A75140D18123E01D643D404421ED57AAA75140EF05E80950493D40D880B3A2F2A25140BF18C92A5C043D406BC07BD43C9A5140B059AC62C4DD3C40949569F46392514020DE10DE5ED03C40B4B2EA55378D5140FFAB1FE4B0AB3C40B7DB2BBEAE7D5140A07F466290743C406C6A38A17A775140F0FC1DDDD5743C40A40017C11670514030CB009526673C4038BEFF9FE76F5140004CFEBFB4673C40E4B9FF9F5C615140606801C0057C3C40ACD2FFDF4757514020DEFF3F15723C40844CFFBFC75451400035FE5F0E8E3C4088820060F05A5140A08900C001993C405C1300401B6251403076FD7FE9C53C405C0800A0555F514090EFFDBF3DE43C403887FFFFC16451404F2AFEFF37F43C40747DFFFFA2695140C0B9FE3FD2103D4018D00020346D51400FC3FDDFF3163D40449000009E6F514080E10020863C3D409C0B00A0E2685140D0A60180B7513D40C8830080BA6A5140F02B0220CA5C3D40A8A3FF9F10645140CF1DFF9F67753D40F81B00A0DA6551406F7F02C044A03D4020338CE03F685140EFEF768A31AB3D40C0B2C82458695140104699456DAF3D40101C00007F7251402F490280D0C43D40C4EFC1F32B785140FFEE2B1717E63D40247497451F7A5140F075945894DC3D40E7B74ACCEB83514080F0B05712D33D4050A31A02568A514020AC85B5C8C03D401C6491743696514050C11B2BB5BB3D40F8BC8B01CF9B5140500F4554A79E3D40300DBD0A6FA25140C083308799AB3D40E857E0E4ECA65140C0FCA164BFCD3D40B39A9C06C3AB5140B0195B03BBC93D4054B8DA4732AE514040E7DABF93AA3D40,Rajanpur,Rajanpur,6.405749,1.16711,Punjab,District,119,117,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000002B000000BC543ABBC4605240804A651C4302414010FD98C1BF645240B0E5200D6EF44040D023F97692645240905B2D6B7DE9404040345ED71B665240C02A132DB4D74040305B1D8068645240C85DF686E4CF40404CE1C07F1F685240B0361446D1C8404050B59A261868524057752175E9BA4040E01FEBBF8364524060E929CBA4AF4040C07F3E1BE967524000D971C7ACA0404084F49EA67E625240187D379F769C40405C36279F4F5D524017DD7BDE939F404098435ABDF2555240107DEB25418E404014554DEC744D52407F6FE942DF8B40404044172980455240C034F8FD788D40404C1F33CBA74152403F7E004D81884040E4E0744D653B5240685977A937954040585D85F6F733524098E05ED956944040D83C3CD7712D524030BC4F51399B404074A267A5B8285240B0FBE1D1579840406808F9026E2A5240186E98A922A3404084189A4B8E3152404861A2CDA5B84040206505E1EE3A52402718190343BE4040C0740EB18D2F5240400FE9ED76D1404010228DB6D52B52402029906A73E74040A7192E1AE82F5240B0DC2359B8EE404068A1A8029A345240085A41631FEA404070CEFF1FCC3752405849FF5FB7E94040FC51FF3FB0375240004CFFDFA1E84040181300C0DB3852409054FF3F87E1404010D5FFFFB8385240D81FFFDF3BE14040981700A0A63A524070E4FFFF5BDD404020C06CA01634524020B0D190C7D94040F0480080823A5240EFF800004CC94040BF167F15A545524090F9A12704D540405CE5875BC84C5240C0A4BFD9AEBE4040E8EFFFDFF0525240D04801203BCB404038FDFFFF945652407827FF5F82DA4040E4F8FF9F1951524060A0FF3F4CE34040E03D0040C84A5240400DFF1FFAE64040A06D04C7654D524028F18CF975E8404018D0FFBF32535240D07801A03DEC4040605700C0C459524040CCFF3FEDFC4040BC543ABBC4605240804A651C43024140,Rawalpindi,Rawalpindi,6.211592,0.506857,Punjab,District,120,118,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E610000001000000010300000001000000170000001CED014E7E535240903681DC798A3E4008C5D85A3D4F5240C1C33818DC8A3E408762473AB1405240905EFD81D7663E40DF080CC23D3E5240E0A9A99534713E40A8D7D645083652407FDD6122A25F3E4038DABD07912A5240902A58731E4F3E4028C1832E74265240105A917C303F3E40E83F9750A5225240AF8EF0DF4F453E40F047AD098D1D5240D01F6E7694293E400BA2EE4B86195240E0B0E7B8CE373E40FC565CE92C195240E0E99A8A104B3E40EC222C86D21F5240FFCD1BC7FD933E4044B94569BF2D5240F066FF9335943E40AB2D8EAD23325240301034041FAE3E4063CAE6D8003A524040DF2733C4AC3E4024D8E89A6D3C52402F8AB5C5ACC13E4060804ED9E9485240A0FE43B856D43E4088B4AEF9184B5240D1062B0C10E63E404C9410201F515240C04B87774AF03E402C2D5922AF5252403087B519E1C73E409CE14B843C575240AF1BF31EDAC53E40989598A7CE575240E090D44AD2A23E401CED014E7E535240903681DC798A3E40,Sahiwal,Sahiwal,5.071174,0.303529,Punjab,District,121,119,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001900000024737AA3734C5240C06998C88A494040F0EBF70919495240A0D685BDA03A4040A000BE7DD54452409F69EEDB253A4040DFB2B151174A5240F039D6017D1E40402CDA3E2CE44D524000CBBA9FD62140406B0FB3B8B653524098B17E23A10F4040EC6FFE61904E524008836EADBA034040A71FF520AF4A52406032CD1C2CE43F4080DFF610BB3F524000D6D26237F73F40D38708CC4C395240CF6112E6AEDF3F4014406416712A5240B07EC4B459C83F40DCAE2489CB2352409041B2D1D8C23F409CB4B20CCF1B5240A0F081CFA4A93F409479BAE785105240209965E9D8903F40BC76BF64870F52401F7B4B993F983F403C8E36B7F01652400FB5EB3D9EB63F40AC61132C8A0D52406FCA6BD55AC23F4038A2AED238115240D06518F3EDF83F403C38AB0DE7145240907530B8D8074040EF65DA220116524098A7C280781D404040439A62402A52409837FD3F4536404044A75BD74A36524000F505073E3B4040E4ABFF590938524020CA1FCD7E404040B4BA8FA07945524010975086CD49404024737AA3734C5240C06998C88A494040,Sargodha,Sargodha,4.953184,0.558525,Punjab,District,122,120,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
